id,ground_truths,query,original_answers,reranked_answers
2803,"[14792, 14793, 15429]",Could you recommend any medications that target the TUBB1 gene/protein and inform me about potential side effects like myelosuppression or neurotoxicity?,"[16026, 16029, 14793, 16028, 15025, 16027, 15429, 15526, 14792, 16030, 15523, 17558, 15333, 19324, 15876, 20402, 15597, 19612, 15077, 15017]","[16026, 16029, 14793, 16028, 15025, 16027, 15429, 15526, 14792, 16030, 15523, 17558, 19324, 15876, 20402, 15597, 19612, 15077, 15017, 15333]"
2825,[21908],"What are some carbocyclic acid, aldehyde, or benzene derivative drugs that enhance the effects of Calcium carbimide and Disulfiram when administered together?","[14972, 14803, 20756, 15004, 21903, 15801, 21907, 21905, 21303, 21908, 15466, 21904, 20364, 14587, 20698, 15672, 19207, 18817, 20154, 21343]","[21903, 14803, 20756, 15004, 21907, 21905, 21303, 21908, 15466, 21904, 20364, 14587, 20698, 15672, 19207, 18817, 20154, 21343, 14972, 15801]"
7140,"[33675, 39773, 83781]","Which condition, characterized by episodes precipitated by non-allergic stimuli like stress or physical activity, should not be treated with medications prescribed for cytomegalovirus retinitis due to contraindications?","[39245, 83781, 37641, 33654, 33581, 39773, 38392, 27740, 35868, 36229, 37608, 36584, 28553, 33675, 29352, 84051, 35871, 35872, 84139, 39145]","[33675, 39245, 83781, 37641, 33654, 33581, 39773, 38392, 27740, 35868, 37608, 36584, 28553, 29352, 35872, 84139, 39145, 36229, 84051, 35871]"
7679,"[124249, 55956, 56173, 56207]",Which cell parts engage in interactions with the genetic or proteomic elements affected by Rilpivirine?,"[126196, 56174, 55522, 124249, 56241, 55851, 56263, 125013, 56032, 55767, 124479, 55538, 125962, 55725, 55956, 56461, 125675, 124802, 55611, 55670]","[56032, 126196, 56174, 55767, 55538, 125962, 55725, 55956, 56461, 125675, 124802, 55611, 55670, 55522, 124249, 56241, 55851, 56263, 125013, 124479]"
6242,"[18897, 16596]",Which investigational compounds are designed to affect genes or proteins associated with UDP-N-acetylgalactosamine diphosphorylase for scientific study?,"[16596, 18897, 16598, 18928, 18927, 18948, 18947, 16330, 16738, 16739, 16734, 16736, 16725, 16726, 16737, 18294, 18069, 18057, 18083, 19407]","[16596, 18948, 18947, 18897, 16738, 18069, 18057, 18083, 19407, 16598, 18928, 18927, 16330, 16739, 16734, 16736, 16725, 16726, 16737, 18294]"
9238,[3866],"Which gene or protein is capable of interaction with PTGES3, shares an association with a common disease, and also plays a role in the regulation of oxygen-dependent breakdown of hypoxia-inducible factors?","[497, 3866, 2043, 10912, 3088, 765, 1884, 2712, 4554, 2688, 1606, 3120, 244, 1899, 3125, 923, 58668, 1022, 12780, 9657]","[497, 3866, 2043, 3088, 765, 1884, 2712, 4554, 2688, 1606, 244, 1899, 923, 58668, 1022, 9657, 3120, 3125, 12780, 10912]"
1396,"[765, 6039]","Identify genes or proteins that are linked with RNA binding, act as regulators of ribosomal protein gene expression impacting translation, and participate in the Antigen processing pathway via Ubiquitination and Proteasome degradation.","[9669, 765, 1028, 3266, 9544, 7038, 4519, 7113, 59, 6934, 922, 5651, 189, 11285, 6039, 1532, 438, 9493, 12524, 60073]","[9669, 765, 189, 1028, 9544, 7038, 4519, 7113, 59, 6934, 922, 5651, 11285, 6039, 1532, 438, 9493, 12524, 60073, 3266]"
2791,"[16034, 16419, 15205, 14510, 16975, 17553, 17554, 17555, 17556, 17557]",Can you help me find any tablets or capsules that target the FGF1 gene/protein in our drug database?,"[17557, 17554, 17556, 15205, 16034, 17555, 17553, 16518, 16975, 14510, 16419, 16234, 15749, 15680, 15230, 17573, 18684, 19266, 18775, 17717]","[17554, 15205, 17555, 17553, 16518, 16975, 16419, 16234, 17557, 17556, 16034, 14510, 15749, 15230, 17573, 18684, 17717, 15680, 19266, 18775]"
4453,[14529],Can you supply details on drugs that complement Darbepoetin alfa and focus on the HIF1A gene or protein?,"[21646, 21764, 21722, 21690, 21645, 18400, 21647, 16510, 19293, 21687, 21765, 21741, 21682, 21674, 15002, 17536, 17537, 20190, 19266, 19301]","[21722, 21646, 21764, 21690, 21645, 18400, 21647, 16510, 19293, 21687, 21765, 21741, 21682, 21674, 15002, 17536, 17537, 20190, 19266, 19301]"
1248,"[2306, 3187, 3286]",What is the gene or protein involved in both the Translesion Synthesis pathway via POLH interaction and the binding to single-stranded DNA as part of the Replication Protein A complex?,"[139, 12633, 765, 189, 1532, 438, 2306, 3187, 3286, 1852, 11936, 4834, 8969, 7864, 6526, 11372, 13436, 2094, 5669, 56704]","[12633, 2306, 3187, 139, 3286, 1852, 11936, 4834, 8969, 7864, 6526, 11372, 13436, 2094, 5669, 56704, 765, 189, 1532, 438]"
1109,[32607],"What possible diseases could I have that are linked to lymphatic system problems, such as swollen glands, and also associated with facial or neck abnormalities, as seen in syndromes or congenital conditions?","[28185, 36017, 38538, 30150, 38295, 27370, 35769, 97671, 95675, 30021, 36723, 95405, 27845, 99853, 38725, 97943, 35989, 97408, 33087, 30804]","[30150, 28185, 38538, 35769, 95675, 30021, 95405, 35989, 36017, 38295, 27370, 97671, 36723, 27845, 99853, 38725, 97943, 97408, 33087, 30804]"
9634,[43],"Identify genes or proteins that interact with NEK10, with both sharing an association with a common disease.","[8059, 119, 8701, 178, 106, 43, 470, 2210, 1606, 1350, 7560, 363, 2472, 35080, 4409, 34836, 13154, 6415, 6097, 3803]","[8059, 119, 8701, 178, 106, 43, 470, 2210, 1606, 1350, 7560, 363, 2472, 35080, 4409, 34836, 13154, 6415, 6097, 3803]"
2472,[19361],"Could you recommend a drug effective against Candida albicans, suitable for treating candidiasis with vaginitis, that also targets the MC1R gene/protein?","[19361, 20238, 15502, 15084, 14935, 15456, 14281, 20637, 19360, 17888, 14300, 15488, 20588, 14818, 15085, 19505, 14602, 15443, 15044, 20864]","[19361, 20238, 15084, 14935, 15456, 14281, 20637, 19360, 17888, 14300, 15488, 20588, 14818, 15085, 19505, 14602, 15443, 15044, 20864, 15502]"
202,[57883],"Identify genes and proteins that enable kinase and tRNA binding, and are involved in selenocysteinyl-tRNA(Sec) synthesis and biosynthesis.","[10680, 1814, 2568, 1170, 6795, 8472, 8395, 6998, 4218, 39, 7021, 2793, 13329, 577, 1146, 57883, 10910, 11993, 10888, 35073]","[57883, 10910, 10680, 1814, 2568, 1170, 6795, 8472, 8395, 4218, 11993, 10888, 35073, 6998, 39, 7021, 2793, 13329, 577, 1146]"
8631,"[33632, 33623]",Which conditions linked to the SLC40A1 gene lead to symptoms of fatigue and weakness and are adversely affected by the administration of Scopolamine?,"[33623, 33632, 39491, 27772, 31650, 36034, 31912, 31502, 38641, 28176, 36214, 84310, 94760, 37717, 36634, 39056, 98589, 33265, 29515, 27347]","[94760, 33623, 33632, 39491, 27772, 31650, 36034, 31912, 31502, 38641, 28176, 36214, 37717, 36634, 33265, 27347, 84310, 39056, 98589, 29515]"
6155,"[1160, 4209, 4172, 8543]","Which gene or protein, essential for regulating skeletal muscle contraction, is present in neuronal tissue but not in the decidua?","[7706, 847, 6506, 11154, 1160, 7019, 5325, 6911, 5412, 6821, 7497, 4892, 3294, 3570, 7214, 12174, 7876, 6826, 22018, 5252]","[6821, 4892, 7706, 847, 6506, 11154, 1160, 7019, 5325, 6911, 5412, 3570, 7214, 12174, 7876, 6826, 22018, 5252, 7497, 3294]"
467,"[38016, 99686, 32966, 39238, 27434, 32381]","Can you list autoimmune blistering skin diseases where the vesicles break open easily, causing painful sores?","[39238, 38016, 99686, 37715, 32966, 33194, 98569, 37689, 32381, 27434, 32380, 33410, 32522, 36924, 33283, 38025, 30998, 99809, 32580, 94780]","[30998, 39238, 38016, 99686, 37715, 32966, 33194, 98569, 37689, 32381, 27434, 32380, 33410, 32522, 36924, 33283, 38025, 99809, 32580, 94780]"
6251,"[66747, 67302]",Which anatomical structures lack the expression of genes or proteins that are involved in the interaction with the male somatic sex determination process?,"[64876, 64799, 63466, 63180, 63921, 66747, 65138, 64675, 63149, 64338, 63826, 64476, 63235, 64778, 63824, 71416, 71417, 68454, 71418, 63376]","[64876, 64799, 63466, 63921, 66747, 65138, 64675, 64476, 63824, 71416, 68454, 71418, 63376, 63180, 63149, 64338, 63826, 63235, 64778, 71417]"
9440,[128732],"Can you identify a biological pathway that is triggered by activated FGFR1 signaling, which includes the activation of phospholipase C, and has the potential for crosstalk or interaction with the genes or proteins that FGFR1 typically engages with?","[62384, 128049, 128153, 62807, 62341, 128732, 62785, 62799, 127962, 127963, 127987, 127961, 128735, 127988, 127986, 128736, 128744, 128740, 127949, 62535]","[127961, 128735, 127988, 127986, 128736, 128744, 128740, 62384, 128049, 128153, 62807, 62341, 128732, 62785, 62799, 127962, 127963, 127987, 127949, 62535]"
5873,[111],"Identify the shared genetic targets of 2-(2,6-Dichlorophenyl)-1,3-benzoxazole-6-carboxylic acid and Fx-1006A.","[111, 29, 4640, 7558, 5137, 4985, 2805, 12334, 3070, 5573, 2158, 3183, 6705, 1650, 43, 8414, 8300, 13807, 5292, 8974]","[111, 29, 4640, 7558, 5137, 4985, 12334, 2158, 3183, 1650, 8414, 8300, 5292, 8974, 2805, 3070, 5573, 6705, 43, 13807]"
7353,[16063],"Which antimuscarinic agents have a synergistic effect in conjunction with Buclizine for their shared therapeutic indications, akin to the pharmacological interaction observed with atropine?","[16312, 16314, 16313, 16078, 16056, 15684, 16054, 16067, 20533, 15767, 16058, 20153, 15783, 20987, 16061, 16309, 14139, 15460, 16057, 21005]","[15767, 16057, 21005, 16314, 16078, 16056, 15684, 16054, 16067, 20533, 16058, 20153, 15783, 20987, 16061, 16312, 16313, 16309, 14139, 15460]"
6908,[27296],Identify conditions associated with hypopigmentation of the fundus for which there are no indicated medications.,"[27462, 27401, 27918, 28299, 29062, 30388, 27582, 33002, 31849, 30023, 27408, 28110, 33530, 32853, 29044, 33579, 97445, 98257, 29880, 31871]","[28299, 28110, 27408, 27462, 27401, 27918, 29062, 33002, 30023, 32853, 29044, 33579, 97445, 98257, 29880, 31871, 30388, 27582, 31849, 33530]"
6572,"[103176, 109002, 114846, 46942]",Which biological process shares a characteristic interaction pattern with genes or proteins similar to the regulation of recycling endosome positioning in the postsynaptic region?,"[47626, 110839, 46951, 50553, 110838, 53440, 50494, 113273, 113274, 47458, 41047, 39954, 41051, 48468, 41680, 109002, 40186, 51876, 41005, 104246]","[47626, 110839, 46951, 50553, 110838, 53440, 50494, 113273, 113274, 47458, 41047, 39954, 41051, 48468, 41680, 109002, 40186, 51876, 41005, 104246]"
2041,[15597],Could you provide a list of medications effective for treating both acquired polycythemia vera and myelofibrosis?,"[15597, 15409, 15250, 14849, 20473, 20542, 14713, 16753, 15414, 14964, 19612, 21722, 15800, 21700, 15680, 19613, 15312, 14556, 17540, 15799]","[15597, 15409, 15250, 14849, 20473, 20542, 14713, 16753, 14964, 15312, 14556, 17540, 15414, 19612, 21722, 15800, 21700, 15680, 19613, 15799]"
1075,"[19904, 19009, 19906, 19907, 19905, 19908, 15242, 16528, 16083, 17143, 14680, 17788, 19902, 19903]",Could you list experimental drugs targeting triosephosphate isomerase (TPI1)?,"[19906, 16528, 19905, 19904, 17788, 19903, 19009, 19908, 19902, 16083, 19907, 15242, 17143, 14679, 14490, 19508, 16037, 20039, 18843, 17208]","[16528, 19905, 17788, 17143, 19906, 19904, 19903, 19009, 19908, 19902, 16083, 19907, 15242, 14679, 14490, 19508, 16037, 20039, 18843, 17208]"
10573,"[67302, 64778, 68618, 64876, 63952, 63824, 63826, 66747]",Which anatomical structures lack expression of genes or proteins that play a role in chemorepellent-induced interneuron migration from the subpallium to the cerebral cortex?,"[67302, 66747, 63180, 63235, 68618, 65138, 64338, 64313, 64876, 64460, 63149, 63680, 66760, 65509, 64801, 63430, 63431, 69787, 65415, 71740]","[67302, 63235, 68618, 65138, 64338, 64313, 64876, 64460, 63149, 63680, 66760, 64801, 66747, 63180, 65509, 63430, 63431, 69787, 65415, 71740]"
749,[37038],Which illness is associated with the SRD5A2 gene and could be treated using Megestrol acetate?,"[33680, 29061, 31923, 37038, 35963, 29345, 30827, 36688, 35966, 30826, 30035, 35739, 35738, 94712, 94644, 28433, 33132, 27783, 31745, 27750]","[37038, 35738, 94712, 30827, 29345, 36688, 35966, 30826, 35739, 94644, 33132, 27783, 31745, 27750, 33680, 29061, 31923, 35963, 30035, 28433]"
3738,[128188],"Which pathway works alongside PSEN1 and serves as part of the ""Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer"" cascade?","[128188, 128179, 128042, 128187, 128180, 128181, 128041, 129135, 128044, 62980, 129041, 129155, 129154, 129156, 127680, 62623, 62616, 62622, 62617, 62559]","[128188, 128179, 128042, 128180, 128041, 62559, 128187, 128181, 62980, 129155, 129154, 129156, 127680, 62616, 62622, 129135, 128044, 129041, 62623, 62617]"
2860,[10810],Please list genes and proteins associated with chromatin binding that also play a role in meiotic synapsis.,"[58687, 58691, 58684, 9769, 7643, 3454, 35384, 13286, 11160, 2096, 57669, 58689, 58690, 1955, 13089, 60247, 3129, 60783, 57740, 56600]","[58687, 35384, 56600, 11160, 57740, 57669, 1955, 7643, 13286, 58689, 58690, 60247, 3129, 60783, 58691, 58684, 9769, 3454, 2096, 13089]"
179,[27658],"What condition is associated with the TBX4 gene and presents with persistent seizures involving multiple muscle groups, primarily in the legs and torso?","[31955, 27658, 95074, 27272, 29529, 27519, 39076, 33461, 38437, 38436, 27688, 28849, 36480, 37703, 83760, 30436, 28837, 31010, 31738, 29656]","[27658, 30436, 31955, 95074, 27272, 29529, 27519, 39076, 33461, 38437, 38436, 27688, 28849, 36480, 37703, 83760, 28837, 31010, 31738, 29656]"
5066,[98999],"Can you give me a rundown of conditions similar to or falling under the category of benign eye neoplasms, especially those affecting the lacrimal gland?","[36677, 39567, 37920, 39486, 37099, 39690, 36569, 98795, 38921, 35823, 36675, 36750, 37255, 36966, 36761, 98999, 36676, 36285, 95600, 95908]","[36677, 37920, 98999, 39486, 39690, 36569, 36285, 95908, 37099, 36675, 37255, 36966, 39567, 98795, 38921, 36761, 36676, 35823, 36750, 95600]"
5659,[39169],What conditions are related to and might follow or fall under hemicrania continua in patients showing its symptoms?,"[39169, 98901, 33302, 29023, 39489, 98080, 39246, 36594, 27457, 38269, 39252, 35810, 38166, 39077, 35464, 84207, 27770, 99801, 38215, 37768]","[39169, 84207, 38215, 37768, 38269, 39077, 27770, 99801, 98901, 29023, 33302, 39489, 98080, 39246, 36594, 27457, 39252, 35810, 38166, 35464]"
2807,[16297],What drugs are presently recognized to primarily target the protein kinase M (PKM) gene in their mechanism of action?,"[16300, 16299, 16318, 16297, 18760, 16083, 15242, 14794, 18761, 16298, 18767, 18765, 15674, 18762, 16082, 19595, 18318, 19617, 19596, 14449]","[16300, 16299, 16297, 16298, 16083, 14794, 18762, 16082, 16318, 18760, 15242, 18761, 18767, 18765, 15674, 19595, 18318, 19617, 19596, 14449]"
2766,[4470],What is the name of the gene or protein that both regulates MUC1 synthesis and directly interacts with the Cytosolic tRNA aminoacylation pathway?,"[3069, 5042, 11147, 10423, 9610, 4707, 4511, 4470, 6820, 5238, 5183, 5836, 8156, 5339, 9530, 6794, 6103, 2511, 60495, 12391]","[5042, 5836, 3069, 10423, 9610, 4707, 4511, 6820, 5183, 5339, 9530, 60495, 11147, 4470, 5238, 8156, 6794, 6103, 2511, 12391]"
11087,[8503],What are the common gene targets associated with the binding of Meclofenamic acid and Ethotoin?,"[8503, 9031, 4425, 3070, 3631, 3209, 10417, 3294, 13872, 13509, 8974, 7880, 10901, 33794, 1926, 4441, 2096, 333, 3447, 6175]","[8503, 9031, 4425, 3070, 3631, 3209, 10417, 3294, 13872, 13509, 33794, 1926, 333, 8974, 7880, 10901, 4441, 2096, 3447, 6175]"
9753,[33534],"Which illnesses linked to Complement Factor B (CFB) contraindicate the use of Ramipril and exhibit inflammatory symptoms in any organ system with an early onset before adulthood, manifesting a wide range of symptoms that are more severe and involve major organs more frequently compared to adult-onset systemic lupus erythematosus, thereby posing a greater risk of multisystem organ damage?","[33534, 29182, 33225, 35565, 33025, 28441, 33027, 35764, 29742, 29042, 30190, 33351, 39020, 83939, 32886, 38236, 36433, 31646, 39509, 38235]","[33534, 29182, 33025, 29742, 29042, 30190, 33351, 28441, 36433, 38235, 33225, 35565, 33027, 35764, 39020, 83939, 32886, 38236, 31646, 39509]"
