id,query,entities,relations
11238,Publications from Institut national des sciences appliquées de Rennes researchers on quantum dot laser modulation characteristics.,"{'A': {'type': ['institution'], 'lexical': {'name': 'Institut national des sciences appliquées de Rennes'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['Institut national des sciences appliquées de Rennes researchers'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'quantum dot laser modulation characteristics'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {'title': 'Publications'}, 'semantic': ['quantum dot laser modulation characteristics', 'Institut national des sciences appliquées de Rennes researchers'], 'constant': False}}","{('A', 'B'): ['affiliated_with'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
9995,Are there any publications from École nationale supérieure de mécanique et d'aérotechnique on the topic of electrical properties of contacts on silicon carbide?,"{'A': {'type': ['institution'], 'lexical': {'name': ""École nationale supérieure de mécanique et d'aérotechnique""}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'electrical properties of contacts on silicon carbide'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic']}"
6535,"Can you show me papers from the co-authors of ""Responsivity-Bandwidth Limit of Avalanche Photodiodes: Toward Future Ethernet Systems"" that focus on design enhancements or changes related to avalanche photodiodes?","{'A': {'type': ['paper'], 'lexical': {'title': 'Responsivity-Bandwidth Limit of Avalanche Photodiodes: Toward Future Ethernet Systems'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['co-authors of Responsivity-Bandwidth Limit of Avalanche Photodiodes: Toward Future Ethernet Systems'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'avalanche photodiodes'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['design enhancements or changes related to avalanche photodiodes', 'co-authors of Responsivity-Bandwidth Limit of Avalanche Photodiodes: Toward Future Ethernet Systems'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('A', 'C'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
10441,Are there any 2011 research papers from the Asian Institute of Technology presenting GPS TEC data in the area of Total Electron Content?,"{'A': {'type': ['institution'], 'lexical': {'name': 'Asian Institute of Technology'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'Total Electron Content'}, 'semantic': [], 'constant': True}, 'C': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['2011 research papers', 'presenting GPS TEC data'], 'constant': False}}","{('C', 'A'): ['affiliated_with'], ('C', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
12883,"Are there any papers, sharing a coauthor with ""Searching for Beyond the Standard Model Physics with COHERENT Energy and Timing Data"", within a matching subject area that also discuss the recently identified Milky Way satellite Eridanus II?","{'A': {'type': ['paper'], 'lexical': {'title': 'Searching for Beyond the Standard Model Physics with COHERENT Energy and Timing Data'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['Beyond the Standard Model Physics', 'Milky Way satellite Eridanus II'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['sharing a coauthor', 'matching subject area', 'recently identified Milky Way satellite Eridanus II'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('A', 'C'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
9519,"Are there any publications from the International Computer Science Institute on the topic of Solar cells, which use visualization techniques to analyse convolutional neural networks trained on wafer images?","{'A': {'type': ['institution'], 'lexical': {'name': 'International Computer Science Institute'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'Solar cells'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'convolutional neural networks'}, 'semantic': [], 'constant': True}, 'D': {'type': ['field_of_study'], 'lexical': {'name': 'visualization techniques'}, 'semantic': [], 'constant': True}, 'E': {'type': ['field_of_study'], 'lexical': {'name': 'wafer images'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications', 'analysis of convolutional neural networks using visualization techniques', 'trained on wafer images'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'C'): ['has_topic'], ('ANSWER', 'D'): ['has_topic'], ('ANSWER', 'E'): ['has_topic']}"
2552,"Are there any papers by the co-authors of ""Designing of a polarization beam splitter for the wavelength of 1310 nm on dual-core photonic crystal fiber with high birefringence and double-zero dispersion"" that delve further into advancements in photonic crystal fiber technology?","{'A': {'type': ['paper'], 'lexical': {'title': 'Designing of a polarization beam splitter for the wavelength of 1310 nm on dual-core photonic crystal fiber with high birefringence and double-zero dispersion'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['co-authors of the paper'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'photonic crystal fiber technology'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['advancements in photonic crystal fiber technology', 'by co-authors of the given paper'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('A', 'C'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
6726,Could you list publications detailing the designs of Chinese solar telescopes used for observing the Sun?,"{'A': {'type': ['institution'], 'lexical': {}, 'semantic': ['Chinese'], 'constant': False}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'solar telescopes'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'observing the Sun'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {'title': 'publications detailing the designs'}, 'semantic': ['Chinese solar telescopes', 'observing the Sun'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('B', 'C'): ['has_topic'], ('B', 'ANSWER'): ['has_topic'], ('C', 'ANSWER'): ['has_topic']}"
5459,"Are there any research articles linked to Hanyang University that focus on Inductance, particularly introducing circuit coupling to Particle-In-Cell simulations?","{'A': {'type': ['institution'], 'lexical': {'name': 'Hanyang University'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'Inductance'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'Particle-In-Cell simulations'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['research articles', 'circuit coupling to Particle-In-Cell simulations'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
3620,"Can you find other publications from the co-authors of ""Ultrasmooth metallic films with buried nanostructures for backside reflection-mode plasmonic biosensing"" that delve into the application of high-speed imaging for observing surface-enhanced Raman scattering fluctuations?","{'A': {'type': ['paper'], 'lexical': {'title': 'Ultrasmooth metallic films with buried nanostructures for backside reflection-mode plasmonic biosensing'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['co-authors of Ultrasmooth metallic films with buried nanostructures for backside reflection-mode plasmonic biosensing'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['high-speed imaging', 'surface-enhanced Raman scattering fluctuations'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications from co-authors', 'application of high-speed imaging for observing surface-enhanced Raman scattering fluctuations'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
12251,"What are some articles investigating the link between photon scattering and entanglement that are referenced in the study ""Quantum versus classical effects in two-photon speckle patterns""?","{'A': {'type': ['paper'], 'lexical': {'title': 'Quantum versus classical effects in two-photon speckle patterns'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['photon scattering', 'entanglement'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['articles investigating the link between photon scattering and entanglement', 'referenced in the study'], 'constant': False}}","{('A', 'ANSWER'): ['cites'], ('ANSWER', 'B'): ['has_topic'], ('A', 'B'): ['has_topic']}"
11695,"What are the papers mentioned in ""Setting a new standard in the analysis of binary stars: progress and challenges,"" which also discuss the recent discovery of new circumbinary planets after its publication?","{'A': {'type': ['paper'], 'lexical': {'title': 'Setting a new standard in the analysis of binary stars: progress and challenges'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['binary stars', 'circumbinary planets'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['recent discovery of new circumbinary planets', 'after publication of Setting a new standard in the analysis of binary stars: progress and challenges'], 'constant': False}}","{('A', 'B'): ['has_topic'], ('ANSWER', 'B'): ['has_topic'], ('A', 'ANSWER'): ['cites']}"
238,Show me research articles about Molecular Fingerprint involving the investigation of waveform-stable pulses.,"{'A': {'type': ['field_of_study'], 'lexical': {'name': 'Molecular Fingerprint'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'waveform-stable pulses'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {'title': 'research articles'}, 'semantic': ['involving the investigation of waveform-stable pulses', 'about Molecular Fingerprint'], 'constant': False}}","{('A', 'ANSWER'): ['has_topic'], ('C', 'ANSWER'): ['has_topic'], ('B', 'ANSWER'): ['writes']}"
9596,Which publications from the Silicon Institute of Technology's researchers have computations on radioactive half-lives?,"{'A': {'type': ['institution'], 'lexical': {'name': 'Silicon Institute of Technology'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [""Silicon Institute of Technology's researchers""], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'radioactive half-lives'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications', 'computations on radioactive half-lives'], 'constant': False}}","{('A', 'B'): ['affiliated_with'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
8491,Show me publications by Spiros Margetis investigating the relationship between baryon-strangeness correlations and collision energy.,"{'A': {'type': ['author'], 'lexical': {'name': 'Spiros Margetis'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['baryon-strangeness correlations', 'collision energy'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications by Spiros Margetis', 'investigating the relationship between baryon-strangeness correlations and collision energy'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic'], ('A', 'B'): ['writes', 'has_topic']}"
7083,"Are there any studies that explore the impact of alloying on the number of citations for the research paper entitled ""Electronic, magnetic and thermal properties of Co2CrxFe1−xX (X=Al, Si) Heusler alloys: First-principles calculations""?","{'A': {'type': ['paper'], 'lexical': {'title': 'Electronic, magnetic and thermal properties of Co2CrxFe1−xX (X=Al, Si) Heusler alloys: First-principles calculations'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['alloying', 'Heusler alloys', 'First-principles calculations'], 'constant': False}, 'C': {'type': ['institution', 'author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['studies', 'impact of alloying', 'number of citations'], 'constant': False}}","{('A', 'B'): ['has_topic'], ('A', 'C'): ['writes', 'affiliated_with'], ('C', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic'], ('A', 'ANSWER'): ['cites']}"
11704,Could you find some papers related to the Toroidal moment demonstrating a higher frequency toroidal moment?,"{'A': {'type': ['field_of_study'], 'lexical': {'name': 'Toroidal moment'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['demonstrating a higher frequency toroidal moment'], 'constant': False}}","{('ANSWER', 'A'): ['has_topic']}"
10072,"Search for papers with shared authorship with ""Calculation and Analysis of Rotor Eddy Current Loss of Permanent Magnet-Inductor Hybrid Excited Synchronous Generator"", related to the study of axial flux permanent magnet machines, and that specifically analyze three stator structures for axial field flux-switching permanent magnet machines.","{'A': {'type': ['paper'], 'lexical': {'title': 'Calculation and Analysis of Rotor Eddy Current Loss of Permanent Magnet-Inductor Hybrid Excited Synchronous Generator'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'axial flux permanent magnet machines'}, 'semantic': [], 'constant': True}, 'D': {'type': ['field_of_study'], 'lexical': {'name': 'axial field flux-switching permanent magnet machines'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['shared authorship', 'analyze three stator structures'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('A', 'C'): ['has_topic'], ('ANSWER', 'C'): ['has_topic'], ('ANSWER', 'D'): ['has_topic']}"
