id,query,entities,relations
5018,Explore published research on room temperature magnetocaloric effects by authors affiliated with Universidad Autónoma de Ciudad Juárez.,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Universidad Autónoma de Ciudad Juárez""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""affiliated with Universidad Autónoma de Ciudad Juárez""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""magnetocaloric effects""},
    ""semantic"": [""room temperature""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""published research"", ""room temperature magnetocaloric effects""],
    ""constant"": false
  }
}","{
  (""A"", ""B""): [""affiliated_with""],
  (""B"", ""ANSWER""): [""writes""],
  (""ANSWER"", ""C""): [""has_topic""]
}"
2390,Does Arxiv have any papers from TRW Inc. exploring low-voltage dielectric elastomer actuators (DEAs) and their usage in membrane technologies?,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""TRW Inc.""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""low-voltage dielectric elastomer actuators (DEAs)""},
    ""semantic"": [""membrane technologies""],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""membrane technologies""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""Arxiv"", ""low-voltage dielectric elastomer actuators (DEAs)"", ""membrane technologies""],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""affiliated_with""],
  (""B"", ""ANSWER""): [""has_topic""],
  (""C"", ""ANSWER""): [""has_topic""],
  (""B"", ""C""): [""has_topic""],
  (""ANSWER"", ""B""): [""has_topic""],
  (""ANSWER"", ""C""): [""has_topic""]
}"
3742,Show me publications by T. Domingo on lifetime measurement studies.,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""T. Domingo""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""lifetime measurement studies""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications by T. Domingo on lifetime measurement studies""],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""writes""],
  (""ANSWER"", ""B""): [""has_topic""]
}"
2261,Show me articles by E. Corbel on the modulation of electron heat transport.,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""E. Corbel""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""modulation of electron heat transport""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""articles""},
    ""semantic"": [""by E. Corbel"", ""on the modulation of electron heat transport""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
11019,Publications from Shantilal Shah Engineering College on the impact of oxygen pressure in Physics research,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Shantilal Shah Engineering College""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Physics""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""Publications"", ""impact of oxygen pressure"", ""Physics research""],
    ""constant"": false
  }
}","{
  (""C"", ""A""): [""affiliated_with""],
  (""C"", ""ANSWER""): [""writes""],
  (""ANSWER"", ""B""): [""has_topic""]
}"
646,"Search for publications in the field of study encompassing black holes intersected by cosmic strings, co-authored by anyone involved in the paper titled ""Critical escape velocity for a charged particle moving around a weakly magnetized Schwarzschild black hole"".","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Critical escape velocity for a charged particle moving around a weakly magnetized Schwarzschild black hole""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""co-author of Critical escape velocity for a charged particle moving around a weakly magnetized Schwarzschild black hole""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""black holes intersected by cosmic strings""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications"", ""co-authored by anyone involved in the paper titled Critical escape velocity for a charged particle moving around a weakly magnetized Schwarzschild black hole"", ""in the field of study encompassing black holes intersected by cosmic strings""],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""writes""],
(""B"", ""ANSWER""): [""writes""],
(""ANSWER"", ""C""): [""has_topic""]
}"
4590,Did St. Cloud State University produce any research in 2015 concentrating on protonium formation reactions within the Bound state field?,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""St. Cloud State University""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Bound state""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""2015 research"", ""protonium formation reactions""],
    ""constant"": false
  }
}","{
(""A"", ""C""): [""affiliated_with""],
(""C"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
734,Does any research from Cégep de l'Outaouais explore novel imaging techniques in Optics?,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Cégep de l'Outaouais""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Optics""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""novel imaging techniques"", ""research"", ""Cégep de l'Outaouais"", ""Optics""],
    ""constant"": false
  }
}","{
(""A"", ""C""): [""affiliated_with""],
(""C"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
11238,Publications from Institut national des sciences appliquées de Rennes researchers on quantum dot laser modulation characteristics.,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Institut national des sciences appliquées de Rennes""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""Institut national des sciences appliquées de Rennes researchers""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""quantum dot laser modulation characteristics""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {""name"": ""Publications""},
    ""semantic"": [""quantum dot laser modulation characteristics"", ""Institut national des sciences appliquées de Rennes researchers""],
    ""constant"": false
  }
}","{
  (""A"", ""B""): [""affiliated_with""],
  (""B"", ""ANSWER""): [""writes""],
  (""ANSWER"", ""C""): [""has_topic""]
}"
9995,Are there any publications from École nationale supérieure de mécanique et d'aérotechnique on the topic of electrical properties of contacts on silicon carbide?,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""École nationale supérieure de mécanique et d'aérotechnique""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""electrical properties of contacts on silicon carbide""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications""],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""affiliated_with""],
  (""ANSWER"", ""B""): [""has_topic""]
}"
6535,"Can you show me papers from the co-authors of ""Responsivity-Bandwidth Limit of Avalanche Photodiodes: Toward Future Ethernet Systems"" that focus on design enhancements or changes related to avalanche photodiodes?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Responsivity-Bandwidth Limit of Avalanche Photodiodes: Toward Future Ethernet Systems""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""co-authors of Responsivity-Bandwidth Limit of Avalanche Photodiodes: Toward Future Ethernet Systems""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""avalanche photodiodes""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""design enhancements or changes related to avalanche photodiodes"", ""co-authors of Responsivity-Bandwidth Limit of Avalanche Photodiodes: Toward Future Ethernet Systems""],
    ""constant"": false
  }
}","{
(""B"", ""A""): [""writes""],
(""B"", ""ANSWER""): [""writes""],
(""ANSWER"", ""C""): [""has_topic""]
}"
10441,Are there any 2011 research papers from the Asian Institute of Technology presenting GPS TEC data in the area of Total Electron Content?,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Asian Institute of Technology""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Total Electron Content""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""2011 research papers"", ""presenting GPS TEC data""],
    ""constant"": false
  }
}","{
  (""C"", ""A""): [""affiliated_with""],
  (""C"", ""ANSWER""): [""writes""],
  (""ANSWER"", ""B""): [""has_topic""]
}"
12883,"Are there any papers, sharing a coauthor with ""Searching for Beyond the Standard Model Physics with COHERENT Energy and Timing Data"", within a matching subject area that also discuss the recently identified Milky Way satellite Eridanus II?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Searching for Beyond the Standard Model Physics with COHERENT Energy and Timing Data""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {},
    ""semantic"": [""Beyond the Standard Model Physics"", ""Milky Way satellite Eridanus II""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""sharing a coauthor"", ""matching subject area"", ""recently identified Milky Way satellite Eridanus II""],
    ""constant"": false
  }
}","{
(""B"", ""A""): [""writes""],
(""B"", ""ANSWER""): [""writes""],
(""A"", ""C""): [""has_topic""],
(""ANSWER"", ""C""): [""has_topic""]
}"
9519,"Are there any publications from the International Computer Science Institute on the topic of Solar cells, which use visualization techniques to analyse convolutional neural networks trained on wafer images?","{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""International Computer Science Institute""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Solar cells""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {},
    ""semantic"": [""convolutional neural networks"", ""wafer images"", ""visualization techniques""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications"", ""visualization techniques to analyse convolutional neural networks trained on wafer images"", ""Solar cells""],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""affiliated_with""],
  (""ANSWER"", ""B""): [""has_topic""],
  (""ANSWER"", ""C""): [""has_topic""]
}"
2552,"Are there any papers by the co-authors of ""Designing of a polarization beam splitter for the wavelength of 1310 nm on dual-core photonic crystal fiber with high birefringence and double-zero dispersion"" that delve further into advancements in photonic crystal fiber technology?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Designing of a polarization beam splitter for the wavelength of 1310 nm on dual-core photonic crystal fiber with high birefringence and double-zero dispersion""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""co-authors of the paper""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""photonic crystal fiber technology""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""advancements in photonic crystal fiber technology"", ""by co-authors of the given paper""],
    ""constant"": false
  }
}","{
(""B"", ""A""): [""writes""],
(""B"", ""ANSWER""): [""writes""],
(""A"", ""C""): [""has_topic""],
(""ANSWER"", ""C""): [""has_topic""]
}"
6726,Could you list publications detailing the designs of Chinese solar telescopes used for observing the Sun?,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {},
    ""semantic"": [""Chinese""],
    ""constant"": false
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""solar telescopes""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""observing the Sun""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""publications detailing the designs of Chinese solar telescopes used for observing the Sun""},
    ""semantic"": [""list"", ""publications"", ""designs"", ""Chinese solar telescopes"", ""observing the Sun""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""affiliated_with""],
(""B"", ""C""): [""has_topic""],
(""B"", ""ANSWER""): [""has_topic""],
(""C"", ""ANSWER""): [""has_topic""]
}"
