id,ground_truths,query,original_answers,reranked_answers,hit_at_1,hit_at_5,mrr,recall_at_20
10361,"[1452901, 1525446]",Searching for papers on the Tomlinson model addressing the causes of directional friction variation.,"[1775306, 1493699, 1412072, 1256948, 1566455, 1234170, 1699694, 1362422, 1390831, 1332431, 1464872, 1188099, 1179209, 1467973, 1865946, 1203460, 1521389, 1513558, 1391904, 1402912]","[1775306, 1493699, 1412072, 1256948, 1566455, 1234170, 1699694, 1362422, 1390831, 1332431, 1464872, 1188099, 1179209, 1467973, 1865946, 1203460, 1521389, 1513558, 1391904, 1402912]",0.0,0.0,0.0,0.0
5307,[1581658],Are there any publications from Bukovinian State Medical University authors on the topic of spatial-frequency analysis in blood plasma imagery?,"[1581658, 1260063, 1278146, 1671579, 1290427, 1623916, 1710809, 1649282, 1584337, 1350579, 1363144, 1300966, 1406203, 1285424, 1700984, 1649485, 1469262, 1569540, 1609861, 1661984]","[1581658, 1406203, 1260063, 1278146, 1671579, 1290427, 1649282, 1584337, 1350579, 1363144, 1300966, 1700984, 1649485, 1469262, 1569540, 1623916, 1710809, 1285424, 1609861, 1661984]",1.0,1.0,1.0,1.0
7930,"[1719776, 1749314, 1494794, 1738538, 1575533, 1779277, 1619987]",Show me publications by Ari Sihvola related to plasmonic resonances in various geometries.,"[1779277, 1719776, 1813084, 1684237, 1749314, 1742183, 1494794, 1738538, 1619987, 1769138, 1575533, 1547863, 1375897, 1378815, 1538485, 1240627, 1439206, 1193964, 1194560, 1352578]","[1779277, 1719776, 1684237, 1749314, 1494794, 1738538, 1813084, 1742183, 1619987, 1769138, 1575533, 1547863, 1375897, 1378815, 1538485, 1240627, 1439206, 1193964, 1194560, 1352578]",1.0,1.0,1.0,1.0
12223,[1261789],"What are the papers cited by ""Calibration of a flat field soft x-ray grating spectrometer for laser produced plasmas"" that also discuss future spectroscopy experiments with high-Z ions?","[1722542, 1327637, 1232522, 1504443, 1802989, 1726979, 1706152, 1261789, 1319174, 1495843, 1587112, 1277625, 1528122, 1221733, 1593362, 1464614, 1309576, 1185099, 1656862, 1492825]","[1722542, 1327637, 1232522, 1504443, 1802989, 1726979, 1706152, 1261789, 1319174, 1495843, 1587112, 1277625, 1528122, 1221733, 1593362, 1464614, 1309576, 1185099, 1656862, 1492825]",0.0,0.0,0.125,1.0
7460,[1625031],"Could you please locate papers from 2010 on quantum phase transition, within the same field as ""Cs Faraday optical filter with a single transmission peak resonant with the atomic transition at 455 nm"", and present a common co-author with it?","[1789174, 1273779, 1342223, 1464534, 1404966, 1431350, 1597099, 1373625, 1434020, 1213116, 1241699, 1430081, 1869610, 1335663, 1203399, 1693215, 1787673, 1529085, 1660550, 1383454]","[1273779, 1431350, 1434020, 1213116, 1241699, 1430081, 1869610, 1335663, 1203399, 1693215, 1787673, 1529085, 1660550, 1383454, 1342223, 1404966, 1789174, 1464534, 1597099, 1373625]",0.0,0.0,0.0,0.0
11829,[1733392],Which publications by Sigma-Aldrich researchers discuss microgravity experiments performed during parabolic flights?,"[1733392, 1534729, 1354640, 1385805, 1668716, 1661728, 1203242, 1201157, 1182005, 1295542, 1780694, 1518822, 1713365, 1511786, 1516495, 1178552, 1793146, 1268843, 1227973, 1601833]","[1733392, 1534729, 1182005, 1780694, 1511786, 1354640, 1385805, 1668716, 1661728, 1203242, 1201157, 1295542, 1518822, 1713365, 1516495, 1178552, 1793146, 1268843, 1227973, 1601833]",1.0,1.0,1.0,1.0
6522,[1527859],Does the University of Maryland Biotechnology Institute publish any research on the interaction between biological nanofactories and bacteria?,"[1808304, 1527564, 1858882, 1702166, 1595113, 1347910, 1596351, 1566913, 1573282, 1243661, 1296669, 1546213, 1585821, 1406025, 1568598, 1425546, 1265678, 1346951, 1339858, 1527859]","[1808304, 1573282, 1243661, 1296669, 1546213, 1585821, 1406025, 1568598, 1425546, 1265678, 1346951, 1339858, 1527859, 1527564, 1858882, 1702166, 1595113, 1347910, 1596351, 1566913]",0.0,0.0,0.07692307692307693,1.0
11514,"[1668379, 1429340, 1484157, 1425175]","Show me publications from co-authors of the paper ""Magnetic Shielding Analysis of a Ferrite Plate With a Periodic Metal Strip"" that also discuss the use of magnetic shields in their research or applications.","[1484157, 1429340, 1668379, 1425175, 1749674, 1216289, 1762069, 1357937, 1572351, 1735802, 1521568, 1183721, 1400437, 1682603, 1329684, 1745666, 1709551, 1769122, 1214763, 1251208]","[1484157, 1425175, 1749674, 1521568, 1400437, 1682603, 1251208, 1429340, 1668379, 1216289, 1762069, 1357937, 1572351, 1735802, 1183721, 1329684, 1745666, 1709551, 1769122, 1214763]",1.0,1.0,1.0,1.0
11958,[1431839],"Show me papers discussing effective field theories near potential valleys, authored by collaborators on 'Gravitational Forces on a Codimension-2 Brane'.","[1534587, 1396155, 1255804, 1240278, 1273224, 1221921, 1516147, 1402462, 1785007, 1627529, 1334320, 1773043, 1305340, 1834214, 1631471, 1514385, 1585304, 1298859, 1207387, 1661883]","[1396155, 1240278, 1273224, 1221921, 1516147, 1255804, 1402462, 1785007, 1334320, 1305340, 1631471, 1514385, 1585304, 1298859, 1207387, 1661883, 1534587, 1627529, 1773043, 1834214]",0.0,0.0,0.0,0.0
854,[1281107],Could you show me some papers on Fixed Beam that delve into the development of carbon therapy facilities?,"[1440595, 1843765, 1281107, 1827560, 1259104, 1251881, 1733262, 1816410, 1225291, 1696945, 1684614, 1394628, 1279162, 1404819, 1267967, 1251420, 1266931, 1645627, 1784218, 1234200]","[1404819, 1267967, 1251420, 1266931, 1440595, 1281107, 1259104, 1251881, 1733262, 1816410, 1225291, 1696945, 1684614, 1394628, 1234200, 1843765, 1827560, 1279162, 1645627, 1784218]",0.0,0.0,0.16666666666666666,1.0
2305,"[1476098, 1569186, 1452387, 1453732, 1400843, 1387515]",Does the National Institute of Technology in Durgapur have any publications on the properties and characterization of nanocrystalline materials?,"[1246418, 1265659, 1439357, 1339824, 1765118, 1369886, 1725338, 1285202, 1448266, 1314575, 1246505, 1406119, 1416615, 1468196, 1868439, 1535259, 1394530, 1292905, 1386244, 1421992]","[1339824, 1246418, 1265659, 1439357, 1765118, 1369886, 1725338, 1285202, 1448266, 1314575, 1246505, 1406119, 1416615, 1468196, 1868439, 1535259, 1394530, 1292905, 1386244, 1421992]",0.0,0.0,0.0,0.0
10661,"[1432571, 1368213, 1349350]","What are the publications mentioned in ""Enhanced Coercivity in $L1_{1}$ CoPt Thin Film on Glass Substrate by Fine-Tuning Pt Underlayer"" that also discuss the L10 ordering of FePt films?","[1432571, 1368213, 1335685, 1349350, 1294624, 1439987, 1480045, 1248984, 1326341, 1522794, 1340764, 1500065, 1274978, 1543888, 1340134, 1635656, 1409409, 1437252, 1788086, 1694065]","[1432571, 1368213, 1335685, 1349350, 1294624, 1480045, 1248984, 1326341, 1274978, 1340134, 1437252, 1694065, 1439987, 1522794, 1340764, 1500065, 1543888, 1635656, 1409409, 1788086]",1.0,1.0,1.0,1.0
11815,"[1180250, 1745383]",Does any research from Xi'an Polytechnic University discuss quantum state sharing schemes amidst noise within the realm of Topology?,"[1391073, 1522257, 1238460, 1180250, 1463180, 1805433, 1425220, 1291056, 1839285, 1184170, 1382461, 1815888, 1244330, 1617144, 1549042, 1469945, 1355919, 1406414, 1794308, 1680076]","[1391073, 1522257, 1238460, 1180250, 1839285, 1184170, 1382461, 1815888, 1244330, 1617144, 1549042, 1469945, 1355919, 1406414, 1794308, 1680076, 1291056, 1463180, 1805433, 1425220]",0.0,1.0,0.25,0.5
3267,[1865553],Which articles by authors who also contributed to 'The concept of quasi-integrability' delve into collective approximations in additional co-written research?,"[1570597, 1281673, 1258060, 1503356, 1863536, 1865553, 1828431, 1564561, 1858287, 1481646, 1510928, 1433807, 1793306, 1574209, 1353250, 1400628, 1521670, 1470498, 1667887, 1384174]","[1570597, 1281673, 1258060, 1503356, 1863536, 1865553, 1828431, 1564561, 1858287, 1481646, 1510928, 1433807, 1793306, 1574209, 1353250, 1400628, 1521670, 1470498, 1667887, 1384174]",0.0,0.0,0.16666666666666666,1.0
9078,"[1515264, 1266340, 1263624, 1409578, 1329710, 1373424, 1425778, 1561138, 1534196, 1589975, 1302682, 1321855]","What research papers studying early uses of graphene are referenced in the paper titled ""Graphene-Oxide-Based Q-Switched Fiber Laser with Stable Five-Wavelength Operation""?","[1174715, 1329710, 1515264, 1561138, 1425778, 1409578, 1589975, 1331822, 1302682, 1482185, 1574503, 1373424, 1643582, 1296455, 1629920, 1311423, 1266340, 1321855, 1415261, 1227596]","[1174715, 1515264, 1561138, 1409578, 1331822, 1302682, 1482185, 1574503, 1373424, 1643582, 1296455, 1629920, 1311423, 1266340, 1321855, 1415261, 1227596, 1329710, 1425778, 1589975]",0.0,1.0,0.5,0.8333333333333334
10736,"[1749836, 1710733]",Show me publications by Lei Zheng comparing experimental and simulated thorium fission rates.,"[1749836, 1710733, 1789329, 1222122, 1311259, 1371542, 1313893, 1379828, 1482799, 1287272, 1228886, 1335517, 1488277, 1451735, 1461138, 1455373, 1410484, 1560280, 1657545, 1649301]","[1710733, 1749836, 1789329, 1222122, 1313893, 1379828, 1482799, 1287272, 1228886, 1451735, 1461138, 1455373, 1410484, 1657545, 1311259, 1371542, 1335517, 1488277, 1560280, 1649301]",1.0,1.0,1.0,1.0
11019,[1250355],Publications from Shantilal Shah Engineering College on the impact of oxygen pressure in Physics research,"[1439927, 1750433, 1226526, 1255609, 1418712, 1249522, 1582419, 1459270, 1832907, 1214223, 1718667, 1450544, 1405610, 1462811, 1576741, 1481278, 1574883, 1496928, 1705183, 1367952]","[1750433, 1255609, 1418712, 1249522, 1459270, 1832907, 1214223, 1718667, 1450544, 1405610, 1462811, 1576741, 1481278, 1574883, 1496928, 1705183, 1367952, 1439927, 1226526, 1582419]",0.0,0.0,0.0,0.0
646,[1784076],"Search for publications in the field of study encompassing black holes intersected by cosmic strings, co-authored by anyone involved in the paper titled ""Critical escape velocity for a charged particle moving around a weakly magnetized Schwarzschild black hole"".","[1407233, 1253484, 1388636, 1238176, 1358529, 1784076, 1580802, 1484136, 1227568, 1629874, 1390769, 1456551, 1186679, 1816289, 1631852, 1429453, 1267698, 1796842, 1843532, 1400963]","[1784076, 1253484, 1227568, 1629874, 1390769, 1456551, 1186679, 1816289, 1631852, 1267698, 1796842, 1843532, 1407233, 1388636, 1238176, 1358529, 1580802, 1484136, 1429453, 1400963]",1.0,1.0,1.0,1.0
4590,[1561071],Did St. Cloud State University produce any research in 2015 concentrating on protonium formation reactions within the Bound state field?,"[1370924, 1561071, 1635628, 1773284, 1325856, 1697262, 1414579, 1397510, 1562729, 1186538, 1471141, 1247420, 1856284, 1664061, 1869927, 1211869, 1561727, 1638774, 1210838, 1207035]","[1561071, 1562729, 1186538, 1471141, 1247420, 1856284, 1664061, 1869927, 1211869, 1561727, 1638774, 1210838, 1207035, 1370924, 1635628, 1773284, 1325856, 1697262, 1414579, 1397510]",1.0,1.0,1.0,1.0
734,"[1738499, 1229416, 1719921, 1479836, 1411070]",Does any research from Cégep de l'Outaouais explore novel imaging techniques in Optics?,"[1283515, 1809886, 1427372, 1456171, 1871570, 1394667, 1501820, 1179872, 1787959, 1450508, 1229416, 1479836, 1411070, 1534605, 1738499, 1176018, 1176309, 1719921, 1606964, 1509285]","[1479836, 1450508, 1229416, 1411070, 1534605, 1738499, 1176018, 1176309, 1719921, 1606964, 1509285, 1283515, 1809886, 1427372, 1456171, 1871570, 1394667, 1501820, 1179872, 1787959]",1.0,1.0,1.0,1.0
11238,"[1470999, 1306469, 1665510, 1417454, 1355983, 1392599, 1324407, 1629080]",Publications from Institut national des sciences appliquées de Rennes researchers on quantum dot laser modulation characteristics.,"[1284132, 1392599, 1294190, 1653746, 1748533, 1470999, 1449658, 1360299, 1365203, 1355983, 1489864, 1537348, 1664002, 1564930, 1497989, 1627110, 1790519, 1236438, 1290013, 1339366]","[1392599, 1470999, 1537348, 1355983, 1236438, 1339366, 1627110, 1284132, 1294190, 1653746, 1748533, 1449658, 1360299, 1365203, 1489864, 1664002, 1564930, 1497989, 1790519, 1290013]",1.0,1.0,1.0,0.375
9995,[1680012],Are there any publications from École nationale supérieure de mécanique et d'aérotechnique on the topic of electrical properties of contacts on silicon carbide?,"[1326156, 1503338, 1404399, 1425028, 1377766, 1477457, 1446505, 1499740, 1537543, 1836128, 1662458, 1553779, 1376683, 1458991, 1839562, 1189308, 1726243, 1620980, 1766941, 1769941]","[1326156, 1503338, 1404399, 1425028, 1377766, 1477457, 1553779, 1839562, 1189308, 1726243, 1620980, 1766941, 1769941, 1446505, 1499740, 1537543, 1836128, 1662458, 1376683, 1458991]",0.0,0.0,0.0,0.0
6535,"[1771843, 1774630, 1254854, 1513869, 1320461, 1200141, 1294397, 1404447]","Can you show me papers from the co-authors of ""Responsivity-Bandwidth Limit of Avalanche Photodiodes: Toward Future Ethernet Systems"" that focus on design enhancements or changes related to avalanche photodiodes?","[1774630, 1320461, 1521854, 1426282, 1662377, 1710777, 1681240, 1294397, 1780491, 1597671, 1701312, 1664903, 1427767, 1357028, 1624804, 1200141, 1404447, 1771843, 1513869, 1254854]","[1774630, 1320461, 1521854, 1426282, 1662377, 1710777, 1681240, 1294397, 1780491, 1597671, 1701312, 1664903, 1427767, 1357028, 1624804, 1200141, 1404447, 1771843, 1513869, 1254854]",1.0,1.0,1.0,1.0
10441,[1370125],Are there any 2011 research papers from the Asian Institute of Technology presenting GPS TEC data in the area of Total Electron Content?,"[1192591, 1511781, 1857627, 1272065, 1434951, 1651810, 1274658, 1722818, 1437995, 1836062, 1509965, 1665793, 1531302, 1657119, 1239556, 1181588, 1518333, 1382558, 1714923, 1196798]","[1651810, 1836062, 1665793, 1531302, 1518333, 1714923, 1196798, 1192591, 1511781, 1857627, 1272065, 1434951, 1274658, 1722818, 1437995, 1509965, 1657119, 1239556, 1181588, 1382558]",0.0,0.0,0.0,0.0
12883,"[1203590, 1726090, 1205644, 1712404, 1403830, 1302874, 1766396, 1718271]","Are there any papers, sharing a coauthor with ""Searching for Beyond the Standard Model Physics with COHERENT Energy and Timing Data"", within a matching subject area that also discuss the recently identified Milky Way satellite Eridanus II?","[1549011, 1790272, 1173986, 1675188, 1416316, 1726564, 1819350, 1672243, 1740742, 1549734, 1748332, 1630697, 1749011, 1828319, 1312459, 1804423, 1295017, 1640376, 1725546, 1853696]","[1549011, 1790272, 1173986, 1675188, 1416316, 1726564, 1672243, 1740742, 1549734, 1748332, 1749011, 1828319, 1312459, 1804423, 1295017, 1640376, 1725546, 1853696, 1819350, 1630697]",0.0,0.0,0.0,0.0
9519,[1859157],"Are there any publications from the International Computer Science Institute on the topic of Solar cells, which use visualization techniques to analyse convolutional neural networks trained on wafer images?","[1859157, 1860861, 1650904, 1510411, 1230899, 1665139, 1475377, 1250573, 1662078, 1753946, 1372275, 1398184, 1822402, 1422162, 1411109, 1371609, 1615073, 1216558, 1389542, 1744545]","[1859157, 1860861, 1650904, 1475377, 1662078, 1372275, 1398184, 1822402, 1422162, 1411109, 1615073, 1216558, 1389542, 1744545, 1510411, 1230899, 1665139, 1250573, 1753946, 1371609]",1.0,1.0,1.0,1.0
2552,"[1434818, 1647492, 1623854, 1185104, 1226448, 1638002, 1322006, 1633207, 1622488]","Are there any papers by the co-authors of ""Designing of a polarization beam splitter for the wavelength of 1310 nm on dual-core photonic crystal fiber with high birefringence and double-zero dispersion"" that delve further into advancements in photonic crystal fiber technology?","[1268341, 1317097, 1415545, 1451224, 1400276, 1431181, 1628139, 1312758, 1513749, 1471905, 1561447, 1709345, 1682381, 1239273, 1576953, 1623854, 1462406, 1186472, 1421547, 1633207]","[1471905, 1431181, 1312758, 1561447, 1709345, 1682381, 1462406, 1421547, 1268341, 1317097, 1415545, 1451224, 1400276, 1628139, 1513749, 1239273, 1576953, 1623854, 1186472, 1633207]",0.0,0.0,0.05555555555555555,0.2222222222222222
6726,"[1424256, 1514339]",Could you list publications detailing the designs of Chinese solar telescopes used for observing the Sun?,"[1393691, 1183036, 1242461, 1322030, 1558247, 1784898, 1696018, 1514339, 1726823, 1446231, 1335742, 1339525, 1424256, 1317266, 1612957, 1870344, 1497290, 1854487, 1326758, 1378590]","[1514339, 1424256, 1317266, 1183036, 1784898, 1393691, 1242461, 1322030, 1558247, 1696018, 1726823, 1446231, 1335742, 1339525, 1612957, 1870344, 1497290, 1854487, 1326758, 1378590]",1.0,1.0,1.0,1.0
5459,[1551850],"Are there any research articles linked to Hanyang University that focus on Inductance, particularly introducing circuit coupling to Particle-In-Cell simulations?","[1551850, 1604671, 1516745, 1557062, 1221320, 1611219, 1544723, 1433184, 1490746, 1425820, 1724623, 1594802, 1598837, 1701428, 1846859, 1805826, 1260764, 1866496, 1862878, 1447460]","[1551850, 1604671, 1516745, 1557062, 1221320, 1611219, 1544723, 1433184, 1490746, 1724623, 1594802, 1805826, 1260764, 1862878, 1447460, 1425820, 1598837, 1701428, 1846859, 1866496]",1.0,1.0,1.0,1.0
3620,"[1644657, 1870198]","Can you find other publications from the co-authors of ""Ultrasmooth metallic films with buried nanostructures for backside reflection-mode plasmonic biosensing"" that delve into the application of high-speed imaging for observing surface-enhanced Raman scattering fluctuations?","[1593205, 1345740, 1854333, 1766017, 1255494, 1338074, 1703576, 1699972, 1480614, 1745650, 1376011, 1188394, 1558606, 1675374, 1744029, 1316989, 1857249, 1609960, 1586498, 1438916]","[1593205, 1345740, 1854333, 1766017, 1255494, 1338074, 1703576, 1699972, 1480614, 1745650, 1376011, 1188394, 1558606, 1675374, 1744029, 1316989, 1857249, 1609960, 1586498, 1438916]",0.0,0.0,0.0,0.0
12251,"[1346735, 1454519]","What are some articles investigating the link between photon scattering and entanglement that are referenced in the study ""Quantum versus classical effects in two-photon speckle patterns""?","[1674309, 1561915, 1635095, 1200857, 1722259, 1396623, 1574083, 1658699, 1518314, 1578405, 1661312, 1840922, 1429209, 1834434, 1336492, 1189680, 1346735, 1454519, 1661665, 1652390]","[1454519, 1635095, 1200857, 1396623, 1574083, 1658699, 1518314, 1661312, 1840922, 1429209, 1834434, 1336492, 1189680, 1346735, 1652390, 1674309, 1561915, 1722259, 1578405, 1661665]",1.0,1.0,1.0,1.0
11695,"[1478848, 1554248, 1385044, 1546133, 1463836, 1541214]","What are the papers mentioned in ""Setting a new standard in the analysis of binary stars: progress and challenges,"" which also discuss the recent discovery of new circumbinary planets after its publication?","[1385044, 1546133, 1463836, 1554248, 1478848, 1412774, 1541214, 1309853, 1336058, 1534232, 1420345, 1602794, 1227891, 1585958, 1208308, 1590137, 1587965, 1574505, 1507734, 1310137]","[1385044, 1463836, 1554248, 1478848, 1420345, 1546133, 1412774, 1541214, 1309853, 1336058, 1534232, 1602794, 1227891, 1585958, 1208308, 1590137, 1587965, 1574505, 1507734, 1310137]",1.0,1.0,1.0,1.0
238,[1853234],Show me research articles about Molecular Fingerprint involving the investigation of waveform-stable pulses.,"[1853234, 1305714, 1846045, 1829395, 1693469, 1597801, 1174080, 1349745, 1419390, 1464718, 1685920, 1805829, 1687624, 1500677, 1740156, 1710915, 1512087, 1534619, 1463498, 1835833]","[1853234, 1305714, 1846045, 1693469, 1597801, 1174080, 1349745, 1419390, 1464718, 1685920, 1805829, 1687624, 1710915, 1512087, 1463498, 1835833, 1829395, 1500677, 1740156, 1534619]",1.0,1.0,1.0,1.0
9596,"[1503731, 1431437]",Which publications from the Silicon Institute of Technology's researchers have computations on radioactive half-lives?,"[1524965, 1810868, 1573602, 1392734, 1792427, 1526375, 1378949, 1755254, 1813931, 1628383, 1330355, 1409168, 1519406, 1855233, 1583671, 1251806, 1219067, 1419209, 1392526, 1707914]","[1810868, 1330355, 1409168, 1519406, 1855233, 1251806, 1219067, 1419209, 1392526, 1707914, 1524965, 1573602, 1392734, 1792427, 1526375, 1378949, 1755254, 1813931, 1628383, 1583671]",0.0,0.0,0.0,0.0
8491,[1852452],Show me publications by Spiros Margetis investigating the relationship between baryon-strangeness correlations and collision energy.,"[1871973, 1852452, 1842730, 1814799, 1786842, 1872667, 1608785, 1214676, 1736461, 1402125, 1475926, 1799306, 1453913, 1829803, 1351176, 1596058, 1755806, 1433394, 1198595, 1431188]","[1852452, 1842730, 1814799, 1786842, 1872667, 1608785, 1214676, 1736461, 1402125, 1475926, 1799306, 1453913, 1829803, 1351176, 1596058, 1755806, 1433394, 1198595, 1431188, 1871973]",1.0,1.0,1.0,1.0
7083,"[1265361, 1303621]","Are there any studies that explore the impact of alloying on the number of citations for the research paper entitled ""Electronic, magnetic and thermal properties of Co2CrxFe1−xX (X=Al, Si) Heusler alloys: First-principles calculations""?","[1265361, 1303621, 1719105, 1184315, 1238874, 1661102, 1372823, 1501228, 1262720, 1336395, 1480388, 1624926, 1499238, 1271274, 1248026, 1661072, 1498780, 1392842, 1388969, 1488480]","[1265361, 1184315, 1661102, 1372823, 1262720, 1336395, 1480388, 1388969, 1303621, 1719105, 1238874, 1501228, 1624926, 1499238, 1271274, 1248026, 1661072, 1498780, 1392842, 1488480]",1.0,1.0,1.0,1.0
11704,"[1676186, 1773708, 1774108, 1497420]",Could you find some papers related to the Toroidal moment demonstrating a higher frequency toroidal moment?,"[1676186, 1773708, 1390667, 1630736, 1386107, 1497420, 1774108, 1240413, 1842480, 1535636, 1297254, 1395514, 1524301, 1776805, 1784200, 1181613, 1723025, 1709556, 1671621, 1776609]","[1676186, 1773708, 1390667, 1240413, 1297254, 1630736, 1386107, 1497420, 1774108, 1535636, 1395514, 1524301, 1784200, 1181613, 1723025, 1709556, 1671621, 1776609, 1842480, 1776805]",1.0,1.0,1.0,1.0
10072,[1484557],"Search for papers with shared authorship with ""Calculation and Analysis of Rotor Eddy Current Loss of Permanent Magnet-Inductor Hybrid Excited Synchronous Generator"", related to the study of axial flux permanent magnet machines, and that specifically analyze three stator structures for axial field flux-switching permanent magnet machines.","[1484557, 1668428, 1326250, 1584374, 1648547, 1209876, 1496267, 1658040, 1674113, 1351121, 1445815, 1307981, 1555942, 1661919, 1550730, 1654867, 1588409, 1317464, 1420670, 1449300]","[1484557, 1550730, 1654867, 1555942, 1317464, 1584374, 1209876, 1307981, 1661919, 1668428, 1326250, 1648547, 1496267, 1658040, 1674113, 1351121, 1445815, 1588409, 1420670, 1449300]",1.0,1.0,1.0,1.0
4537,"[1475808, 1412898, 1600067, 1464714, 1537211, 1278614, 1290200, 1535323]","Could you find the papers authored by the coauthors of ""Intensity Noise in Ultra-High Frequency Modulated Semiconductor Laser with Strong Feedback and its Influence on Noise Figure of ROF Links"" that also discuss significant angular dispersion?","[1290200, 1600067, 1412898, 1535323, 1611436, 1278614, 1448941, 1375635, 1537211, 1217856, 1458194, 1278412, 1475808, 1295995, 1228351, 1464714, 1356749, 1713491, 1350763, 1434790]","[1600067, 1278614, 1448941, 1537211, 1217856, 1458194, 1278412, 1475808, 1295995, 1228351, 1464714, 1356749, 1713491, 1350763, 1434790, 1290200, 1412898, 1535323, 1611436, 1375635]",1.0,1.0,1.0,1.0
2226,[1406667],Are there any papers from Sun Yat-sen University of Medical Sciences researchers that analyze the use of Raman spectroscopy in diagnosing nasopharyngeal carcinoma?,"[1455850, 1258516, 1406667, 1835621, 1677163, 1392400, 1570708, 1455076, 1232254, 1430058, 1471423, 1561865, 1511452, 1620086, 1437556, 1202723, 1212658, 1322495, 1441698, 1192444]","[1455850, 1258516, 1406667, 1455076, 1430058, 1471423, 1561865, 1511452, 1620086, 1437556, 1202723, 1212658, 1322495, 1441698, 1192444, 1835621, 1677163, 1392400, 1570708, 1232254]",0.0,1.0,0.3333333333333333,1.0
4706,[1801690],Are there any research publications from Eastern Washington University that examine hydrogen bonding nuances in frustrated magnetic substances with a specific focus on Rotational symmetry?,"[1801690, 1811570, 1555963, 1861691, 1692936, 1858087, 1349759, 1396652, 1609995, 1813844, 1181061, 1430606, 1858665, 1622680, 1546333, 1641665, 1228498, 1445100, 1389450, 1237150]","[1801690, 1349759, 1396652, 1609995, 1813844, 1430606, 1858665, 1622680, 1546333, 1641665, 1228498, 1445100, 1811570, 1555963, 1861691, 1692936, 1858087, 1181061, 1389450, 1237150]",1.0,1.0,1.0,1.0
9123,[1339439],Banwarilal Bhalotia College author publications on new nanomaterial coating methods,"[1265659, 1752791, 1473097, 1334425, 1519865, 1826617, 1314575, 1532048, 1627660, 1248530, 1855439, 1330681, 1339439, 1665876, 1480303, 1313362, 1246600, 1368424, 1741957, 1394205]","[1339439, 1519865, 1246600, 1265659, 1752791, 1473097, 1334425, 1826617, 1314575, 1532048, 1627660, 1248530, 1855439, 1330681, 1665876, 1480303, 1313362, 1368424, 1741957, 1394205]",1.0,1.0,1.0,1.0
8889,[1674857],Are there any studies or papers from M/A-COM Technology Solutions on the integration of lasers into silicon?,"[1383074, 1674857, 1481449, 1738489, 1759446, 1375719, 1220758, 1255236, 1273096, 1232197, 1599791, 1589472, 1735895, 1295278, 1416536, 1368585, 1561042, 1443612, 1704093, 1645606]","[1383074, 1674857, 1481449, 1738489, 1759446, 1375719, 1220758, 1255236, 1273096, 1232197, 1599791, 1416536, 1561042, 1645606, 1589472, 1735895, 1295278, 1368585, 1443612, 1704093]",0.0,1.0,0.5,1.0
12958,"[1594459, 1529493]",Could you show me some papers exploring the relationship between sodium layers and meteor showers in the context of meteor shower studies?,"[1594459, 1529493, 1271869, 1267245, 1804971, 1318583, 1403058, 1583479, 1676507, 1729802, 1738374, 1741578, 1354334, 1800416, 1824260, 1856229, 1205762, 1201116, 1440775, 1385408]","[1594459, 1529493, 1804971, 1403058, 1583479, 1729802, 1741578, 1354334, 1800416, 1824260, 1856229, 1205762, 1201116, 1440775, 1385408, 1271869, 1267245, 1318583, 1676507, 1738374]",1.0,1.0,1.0,1.0
4652,"[1872688, 1859666, 1859059, 1855707]",Show me papers authored by Higher Technological Institute researchers on the topic of soliton wave solutions.,"[1515483, 1786994, 1796094, 1656815, 1249597, 1781695, 1559239, 1273853, 1738300, 1786564, 1533993, 1857291, 1797911, 1758363, 1743516, 1846911, 1236548, 1826354, 1710739, 1744044]","[1738300, 1273853, 1786564, 1533993, 1857291, 1797911, 1758363, 1743516, 1846911, 1236548, 1826354, 1710739, 1744044, 1515483, 1786994, 1796094, 1656815, 1249597, 1781695, 1559239]",0.0,0.0,0.0,0.0
7577,"[1361440, 1261437, 1476959, 1381309]","What other astronomy instrumentation papers have referenced or been inspired by the ""FRIDA, the diffraction limited NIR imager and IFS for the Gran Telescopio Canarias: status report"" study?","[1476959, 1261437, 1361440, 1439576, 1381309, 1520470, 1673776, 1507987, 1300902, 1235986, 1250551, 1696861, 1607019, 1694192, 1183114, 1277332, 1206262, 1645596, 1693142, 1828306]","[1476959, 1261437, 1361440, 1439576, 1381309, 1520470, 1673776, 1507987, 1300902, 1235986, 1250551, 1696861, 1607019, 1694192, 1183114, 1206262, 1693142, 1828306, 1277332, 1645596]",1.0,1.0,1.0,1.0
3650,"[1571170, 1469347, 1298695, 1524651, 1284140, 1370962, 1506835, 1265716, 1414901, 1755550]","I'm looking for papers with at least one shared co-author with ""A wideband electro-optic modulator based on long range surface plasmon resonances"". Ideally, these papers will also belong to the sphere of plasmonics or integrated photonics. I'm particularly interested in works that showcase photonic microwave up-conversion via long range surface plasmon resonances, similar to continuous wave laser modulation.","[1219647, 1594080, 1847139, 1265709, 1449948, 1486208, 1515397, 1344586, 1388369, 1743104, 1464034, 1598815, 1722041, 1242686, 1375994, 1526530, 1276237, 1512214, 1500085, 1406644]","[1219647, 1594080, 1847139, 1265709, 1449948, 1486208, 1515397, 1722041, 1344586, 1375994, 1526530, 1512214, 1406644, 1388369, 1743104, 1464034, 1598815, 1500085, 1242686, 1276237]",0.0,0.0,0.0,0.0
